date,state,district,pincode,demo_age_5_17,demo_age_17_plus
2025-12-12,Bihar,Saran,841417,3,49
2025-12-12,Bihar,Saran,841421,2,23
2025-12-12,Bihar,Saran,841442,2,26
2025-12-12,Bihar,Saran,841443,3,36
2025-12-12,Bihar,Sheikhpura,811101,1,61
2025-12-12,Bihar,Sheikhpura,811102,1,7
2025-12-12,Bihar,Sheikhpura,811103,2,19
2025-12-12,Bihar,Sitamarhi,843117,4,31
2025-12-12,Bihar,Sitamarhi,843324,10,94
2025-12-12,Bihar,Sitamarhi,843330,4,44
2025-12-12,Bihar,Sitamarhi,843332,6,42
2025-12-12,Bihar,Siwan,841236,1,20
2025-12-12,Bihar,Siwan,841242,0,2
2025-12-12,Bihar,Siwan,841244,3,22
2025-12-12,Bihar,Siwan,841245,5,47
2025-12-12,Bihar,Siwan,841286,0,29
2025-12-12,Bihar,Siwan,841420,0,4
2025-12-12,Bihar,Siwan,841427,0,3
2025-12-12,Bihar,Siwan,841434,6,15
2025-12-12,Bihar,Supaul,847451,0,8
2025-12-12,Bihar,Supaul,852108,0,12
2025-12-12,Bihar,Supaul,852109,1,3
2025-12-12,Bihar,Supaul,852138,1,41
2025-12-12,Bihar,Supaul,852139,4,70
2025-12-12,Bihar,Supaul,854338,1,5
2025-12-12,Bihar,Vaishali,843114,5,100
2025-12-12,Bihar,Vaishali,844119,1,15
2025-12-12,Bihar,Vaishali,844122,7,127
2025-12-12,Bihar,Vaishali,844124,3,16
2025-12-12,Bihar,Vaishali,844504,4,71
2025-12-12,Bihar,West Champaran,845107,1,12
2025-12-12,Bihar,West Champaran,845404,5,91
2025-12-12,Bihar,West Champaran,845453,7,91
2025-12-12,Bihar,West Champaran,845459,7,73
2025-12-05,Bihar,Araria,854202,0,4
2025-12-05,Bihar,Araria,854311,8,157
2025-12-05,Bihar,Araria,854312,5,84
2025-12-05,Bihar,Araria,854332,1,17
2025-12-05,Bihar,Arwal,804419,3,47
2025-12-05,Bihar,Arwal,804423,2,11
2025-12-05,Bihar,Arwal,804426,1,19
2025-12-05,Bihar,Arwal,804432,0,1
2025-12-05,Bihar,Aurangabad,824113,1,12
2025-12-05,Bihar,Aurangabad,824120,3,36
2025-12-05,Bihar,Aurangabad,824121,0,26
2025-12-05,Bihar,Aurangabad,824123,3,12
2025-12-05,Bihar,Aurangabad,824127,0,2
2025-12-05,Bihar,Aurangabad,824205,0,3
2025-12-05,Bihar,Aurangabad,824218,2,7
2025-12-05,Bihar,Aurangabad(bh),824101,0,1
2025-12-05,Bihar,Aurangabad(bh),824302,0,1
2025-12-05,Bihar,Banka,813105,0,24
2025-12-05,Bihar,Banka,813110,0,27
2025-12-05,Bihar,Banka,813117,0,1
2025-12-05,Bihar,Banka,813119,0,2
2025-12-05,Bihar,Banka,813202,0,27
2025-12-05,Bihar,Banka,813205,4,37
2025-12-05,Bihar,Banka,813211,3,41
2025-12-05,Bihar,Banka,813212,0,5
2025-12-05,Bihar,Begusarai,851101,0,12
2025-12-05,Bihar,Begusarai,851113,1,13
2025-12-05,Bihar,Begusarai,851117,1,12
2025-12-05,Bihar,Begusarai,851122,0,8
2025-12-05,Bihar,Begusarai,851129,15,86
2025-12-05,Bihar,Begusarai,851132,1,22
2025-12-05,Bihar,Begusarai,851204,0,9
2025-12-05,Bihar,Bhabua,821101,0,1
2025-12-05,Bihar,Bhagalpur,812004,4,35
2025-12-05,Bihar,Bhagalpur,813204,1,35
2025-12-05,Bihar,Bhagalpur,813209,6,54
2025-12-05,Bihar,Bhagalpur,853201,2,38
2025-12-05,Bihar,Bhagalpur,853205,0,23
2025-12-05,Bihar,Bhojpur,802112,10,19
2025-12-05,Bihar,Bhojpur,802154,1,15
2025-12-05,Bihar,Bhojpur,802162,1,10
2025-12-05,Bihar,Bhojpur,802210,1,26
2025-12-05,Bihar,Bhojpur,802237,0,3
2025-12-05,Bihar,Bhojpur,802301,5,67
2025-12-05,Bihar,Bhojpur,802314,1,24
2025-12-05,Bihar,Buxar,802111,3,14
2025-12-05,Bihar,Buxar,802112,2,18
2025-12-05,Bihar,Buxar,802117,0,34
2025-12-05,Bihar,Buxar,802120,2,8
2025-12-05,Bihar,Buxar,802126,1,36
2025-12-05,Bihar,Buxar,802131,1,6
2025-12-05,Bihar,Buxar,802135,2,13
2025-12-05,Bihar,Darbhanga,846004,1,42
2025-12-05,Bihar,Darbhanga,847204,0,17
2025-12-05,Bihar,Darbhanga,847301,1,24
2025-12-05,Bihar,Darbhanga,847303,4,9
2025-12-05,Bihar,East Champaran,845315,0,25
2025-12-05,Bihar,East Champaran,845418,8,110
2025-12-05,Bihar,East Champaran,845423,2,30
2025-12-05,Bihar,East Champaran,845429,1,42
2025-12-05,Bihar,East Champaran,845432,1,60
2025-12-05,Bihar,East Champaran,845434,7,35
2025-12-05,Bihar,East Champaran,845436,1,15
2025-12-05,Bihar,East Champaran,845440,0,30
2025-12-05,Bihar,Gaya,804422,0,1
2025-12-05,Bihar,Gaya,805128,5,29
2025-12-05,Bihar,Gaya,823003,8,114
2025-12-05,Bihar,Gaya,824205,3,25
2025-12-05,Bihar,Gaya,824207,3,30
2025-12-05,Bihar,Gaya,824210,10,48
2025-12-05,Bihar,Gaya,824234,0,13
2025-12-05,Bihar,Gopalganj,841407,0,17
2025-12-05,Bihar,Gopalganj,841416,0,9
2025-12-05,Bihar,Gopalganj,841420,5,16
2025-12-05,Bihar,Gopalganj,841423,2,27
2025-12-05,Bihar,Gopalganj,841440,2,42
2025-12-05,Bihar,Gopalganj,841441,1,23
2025-12-05,Bihar,Gopalganj,841508,2,22
2025-12-05,Bihar,Jamui,811307,2,60
2025-12-05,Bihar,Jamui,811314,4,32
2025-12-05,Bihar,Jehanabad,804403,0,7
2025-12-05,Bihar,Jehanabad,804406,0,10
2025-12-05,Bihar,Jehanabad,804423,1,7
2025-12-05,Bihar,Jehanabad,804432,0,12
2025-12-05,Bihar,Jehanabad,804454,0,7
2025-12-05,Bihar,Kaimur (Bhabua),821104,2,13
2025-12-05,Bihar,Kaimur (Bhabua),821109,10,71
2025-12-05,Bihar,Kaimur (Bhabua),821110,1,46
2025-12-05,Bihar,Katihar,855105,1,47
2025-12-05,Bihar,Khagaria,851201,2,35
2025-12-05,Bihar,Khagaria,851213,4,25
2025-12-05,Bihar,Khagaria,852161,7,48
2025-12-05,Bihar,Kishanganj,855107,4,146
2025-12-05,Bihar,Kishanganj,855116,3,134
2025-12-05,Bihar,Lakhisarai,811309,1,13
2025-12-05,Bihar,Lakhisarai,811310,9,43
2025-12-05,Bihar,Madhepura,852113,2,47
2025-12-05,Bihar,Madhepura,852114,6,64
2025-12-05,Bihar,Madhepura,852122,4,70
2025-12-05,Bihar,Madhepura,852210,6,57
2025-12-05,Bihar,Madhubani,847121,1,21
2025-12-05,Bihar,Madhubani,847222,1,20
2025-12-05,Bihar,Madhubani,847225,3,59
2025-12-05,Bihar,Madhubani,847226,3,57
2025-12-05,Bihar,Madhubani,847227,3,35
2025-12-05,Bihar,Madhubani,847238,0,22
2025-12-05,Bihar,Madhubani,847304,0,56
2025-12-05,Bihar,Madhubani,847305,0,12
2025-12-05,Bihar,Madhubani,847306,0,8
2025-12-05,Bihar,Madhubani,847403,1,21
2025-12-05,Bihar,Madhubani,847452,1,9
2025-12-05,Bihar,Monghyr,811214,0,2
2025-12-05,Bihar,Munger,813213,0,2
2025-12-05,Bihar,Muzaffarpur,842001,2,43
2025-12-05,Bihar,Muzaffarpur,842005,0,2
2025-12-05,Bihar,Muzaffarpur,843107,1,33
2025-12-05,Bihar,Muzaffarpur,843113,0,49
2025-12-05,Bihar,Muzaffarpur,843121,0,13
2025-12-05,Bihar,Muzaffarpur,843130,0,1
2025-12-05,Bihar,Muzaffarpur,843132,0,4
2025-12-05,Bihar,Muzaffarpur,843144,0,3
2025-12-05,Bihar,Nalanda,801304,4,20
2025-12-05,Bihar,Nalanda,801306,1,20
2025-12-05,Bihar,Nalanda,803109,3,16
2025-12-05,Bihar,Nalanda,803115,3,14
2025-12-05,Bihar,Nalanda,811104,5,35
2025-12-05,Bihar,Nawada,805103,3,45
2025-12-05,Bihar,Nawada,805104,3,29
2025-12-05,Bihar,Nawada,805106,2,25
2025-12-05,Bihar,Nawada,805107,3,20
2025-12-05,Bihar,Nawada,805127,4,34
2025-12-05,Bihar,Nawada,805128,0,5
2025-12-05,Bihar,Nawada,805130,6,69
2025-12-05,Bihar,Patna,800003,0,10
2025-12-05,Bihar,Patna,800004,1,20
2025-12-05,Bihar,Patna,800008,5,56
2025-12-05,Bihar,Patna,800009,1,24
2025-12-05,Bihar,Patna,800012,1,17
2025-12-05,Bihar,Patna,800014,0,21
2025-12-05,Bihar,Patna,800023,0,6
2025-12-05,Bihar,Patna,800024,0,9
2025-12-05,Bihar,Patna,801102,1,21
2025-12-05,Bihar,Patna,801103,2,52
2025-12-05,Bihar,Patna,801506,1,5
2025-12-05,Bihar,Patna,802160,0,11
2025-12-05,Bihar,Patna,803214,13,24
2025-12-05,Bihar,Patna,803306,2,19
2025-12-05,Bihar,Patna,804452,9,61
2025-12-05,Bihar,Rohtas,802212,6,45
2025-12-05,Bihar,Rohtas,802214,1,15
2025-12-05,Bihar,Rohtas,802216,0,6
2025-12-05,Bihar,Rohtas,821104,3,54
2025-12-05,Bihar,Rohtas,821113,5,83
2025-12-05,Bihar,Rohtas,821305,11,56
2025-12-05,Bihar,Rohtas,821307,0,33
2025-12-05,Bihar,Rohtas,821309,0,8
2025-12-05,Bihar,Saharsa,852107,1,11
2025-12-05,Bihar,Saharsa,852123,2,23
2025-12-05,Bihar,Saharsa,852202,5,21
2025-12-05,Bihar,Samastipur,848114,9,89
2025-12-05,Bihar,Samastipur,848118,0,5
2025-12-05,Bihar,Samastipur,848125,1,28
2025-12-05,Bihar,Samastipur,848127,4,32
2025-12-05,Bihar,Samastipur,848129,0,19
2025-12-05,Bihar,Samastipur,848130,3,25
2025-12-05,Bihar,Samastipur,848208,2,22
2025-12-05,Bihar,Samastipur,848211,3,52
2025-12-05,Bihar,Samastipur,848237,1,3
2025-12-05,Bihar,Samastipur,848501,2,33
2025-12-05,Bihar,Samstipur,848101,0,4
2025-12-05,Bihar,Samstipur,848115,0,1
2025-12-05,Bihar,Saran,841201,1,3
2025-12-05,Bihar,Saran,841217,1,14
2025-12-05,Bihar,Saran,841311,1,46
2025-12-05,Bihar,Saran,841403,7,58
2025-12-05,Bihar,Saran,841411,2,22
2025-12-05,Bihar,Saran,841419,0,17
2025-12-05,Bihar,Saran,841421,3,18
2025-12-05,Bihar,Saran,841424,3,39
2025-12-05,Bihar,Sheikhpura,811103,0,17
2025-12-05,Bihar,Sheikhpura,811107,6,16
2025-12-05,Bihar,Sheikhpura,811304,4,24
2025-12-05,Bihar,Sheikhpura,811315,0,1
2025-12-05,Bihar,Sheikpura,811105,0,3
2025-12-05,Bihar,Sheohar,843316,0,10
2025-12-05,Bihar,Sitamarhi,843311,2,18
2025-12-05,Bihar,Sitamarhi,843315,5,57
2025-12-05,Bihar,Sitamarhi,843323,2,52
2025-12-05,Bihar,Sitamarhi,843333,6,43
2025-12-05,Bihar,Siwan,841203,0,14
2025-12-05,Bihar,Siwan,841226,11,96
2025-12-05,Bihar,Siwan,841235,5,20
2025-12-05,Bihar,Siwan,841243,1,41
2025-12-05,Bihar,Siwan,841245,3,48
2025-12-05,Bihar,Siwan,841406,3,43
2025-12-05,Bihar,Siwan,841407,0,4
2025-12-05,Bihar,Siwan,841420,0,1
2025-12-05,Bihar,Siwan,841427,0,2
2025-12-05,Bihar,Siwan,841436,0,13
2025-12-05,Bihar,Siwan,841438,2,22
2025-12-05,Bihar,Supaul,847451,3,6
2025-12-05,Bihar,Supaul,852105,3,24
2025-12-05,Bihar,Vaishali,843102,0,10
2025-12-05,Bihar,Vaishali,843110,0,32
2025-12-05,Bihar,Vaishali,844117,1,11
2025-12-05,Bihar,Vaishali,844119,0,12
2025-12-05,Bihar,Vaishali,844126,6,29
2025-12-05,Bihar,Vaishali,844128,1,11
2025-12-05,Bihar,Vaishali,844131,0,5
2025-12-05,Bihar,Vaishali,844503,4,35
2025-12-05,Bihar,Vaishali,844505,7,59
2025-12-05,Bihar,West Champaran,845106,3,96
2025-12-05,Bihar,West Champaran,845451,6,50
2025-12-05,Bihar,West Champaran,845459,5,23
2025-12-06,Bihar,Araria,854304,0,5
2025-12-06,Bihar,Araria,854325,2,62
2025-12-06,Bihar,Araria,854328,0,32
2025-12-06,Bihar,Arwal,804402,0,21
2025-12-06,Bihar,Arwal,824235,0,2
2025-12-06,Bihar,Aurangabad,824101,5,45
2025-12-06,Bihar,Aurangabad,824113,2,10
2025-12-06,Bihar,Aurangabad,824120,5,34
2025-12-06,Bihar,Aurangabad,824122,0,23
2025-12-06,Bihar,Aurangabad,824205,0,2
2025-12-06,Bihar,Aurangabad,824218,0,3
2025-12-06,Bihar,Aurangabad,824302,1,26
2025-12-06,Bihar,Banka,813102,4,62
2025-12-06,Bihar,Banka,813107,2,30
2025-12-06,Bihar,Begusarai,851117,3,9
2025-12-06,Bihar,Begusarai,851120,0,1
2025-12-06,Bihar,Begusarai,851126,1,21
2025-12-06,Bihar,Begusarai,851128,6,26
2025-12-06,Bihar,Begusarai,851132,0,30
2025-12-06,Bihar,Begusarai,851133,5,49
2025-12-06,Bihar,Begusarai,851134,7,30
2025-12-06,Bihar,Begusarai,851135,1,16
2025-12-06,Bihar,Begusarai,851210,0,5
2025-12-06,Bihar,Begusarai,851211,10,80
2025-12-06,Bihar,Begusarai,851225,1,2
2025-12-06,Bihar,Bhagalpur,813108,8,44
2025-12-06,Bihar,Bhagalpur,813112,1,5
2025-12-06,Bihar,Bhagalpur,813211,1,2
2025-12-06,Bihar,Bhagalpur,813231,0,1
2025-12-06,Bihar,Bhagalpur,853202,5,58
2025-12-06,Bihar,Bhagalpur,853204,5,73
2025-12-06,Bihar,Bhagalpur,853205,2,19
2025-12-06,Bihar,Bhojpur,802166,2,13
2025-12-06,Bihar,Bhojpur,802204,2,15
2025-12-06,Bihar,Bhojpur,802206,1,24
2025-12-06,Bihar,Bhojpur,802207,3,30
2025-12-06,Bihar,Bhojpur,802223,3,14
2025-12-06,Bihar,Bhojpur,802302,0,13
2025-12-06,Bihar,Buxar,802116,1,19
2025-12-06,Bihar,Buxar,802120,0,20
2025-12-06,Bihar,Buxar,802126,6,55
2025-12-06,Bihar,Buxar,802134,0,29
2025-12-06,Bihar,Buxar,802135,0,10
2025-12-06,Bihar,Darbhanga,846003,2,75
2025-12-06,Bihar,Darbhanga,846004,4,43
2025-12-06,Bihar,Darbhanga,847115,1,21
2025-12-06,Bihar,Darbhanga,847201,4,57
2025-12-06,Bihar,Darbhanga,847204,0,6
2025-12-06,Bihar,Darbhanga,847422,2,8
2025-12-06,Bihar,Darbhanga,847427,1,27
2025-12-06,Bihar,East Champaran,845305,4,103
2025-12-06,Bihar,East Champaran,845401,18,166
2025-12-06,Bihar,East Champaran,845411,2,44
2025-12-06,Bihar,East Champaran,845416,2,29
2025-12-06,Bihar,East Champaran,845420,5,62
2025-12-06,Bihar,East Champaran,845429,1,28
2025-12-06,Bihar,East Champaran,845432,3,50
2025-12-06,Bihar,East Champaran,845436,0,34
2025-12-06,Bihar,East Champaran,845437,5,130
2025-12-06,Bihar,East Champaran,845458,1,40
2025-12-06,Bihar,Gaya,804407,3,6
2025-12-06,Bihar,Gaya,805109,0,7
2025-12-06,Bihar,Gaya,805131,4,28
2025-12-06,Bihar,Gaya,823002,4,36
2025-12-06,Bihar,Gaya,823003,11,71
2025-12-06,Bihar,Gaya,824201,8,127
2025-12-06,Bihar,Gaya,824207,0,31
2025-12-06,Bihar,Gaya,824208,0,8
2025-12-06,Bihar,Gaya,824210,5,32
2025-12-06,Bihar,Gaya,824234,4,14
2025-12-06,Bihar,Gopalganj,841227,0,4
2025-12-06,Bihar,Gopalganj,841243,0,14
2025-12-06,Bihar,Gopalganj,841413,1,14
2025-12-06,Bihar,Gopalganj,841423,3,56
2025-12-06,Bihar,Gopalganj,841425,2,34
2025-12-06,Bihar,Gopalganj,841426,3,76
2025-12-06,Bihar,Gopalganj,841437,2,49
2025-12-06,Bihar,Gopalganj,841438,8,71
2025-12-06,Bihar,Gopalganj,841505,3,32
2025-12-06,Bihar,Jamui,811303,5,41
2025-12-06,Bihar,Jehanabad,804405,5,6
2025-12-06,Bihar,Jehanabad,804406,1,10
2025-12-06,Bihar,Jehanabad,804420,3,12
2025-12-06,Bihar,Jehanabad,804424,1,8
2025-12-06,Bihar,Jehanabad,824233,0,1
2025-12-06,Bihar,Kaimur (Bhabua),821102,4,39
2025-12-06,Bihar,Kaimur (Bhabua),821109,7,61
2025-12-06,Bihar,Kaimur (Bhabua),821110,2,31
2025-12-06,Bihar,Katihar,854103,4,48
2025-12-06,Bihar,Katihar,854114,2,23
2025-12-06,Bihar,Katihar,854115,0,52
2025-12-06,Bihar,Katihar,854317,9,104
2025-12-06,Bihar,Katihar,854337,1,24
2025-12-06,Bihar,Khagaria,851205,5,36
2025-12-06,Bihar,Khagaria,851212,1,34
2025-12-06,Bihar,Khagaria,851220,1,1
2025-12-06,Bihar,Khagaria,852161,4,73
2025-12-06,Bihar,Kishanganj,854333,0,1
2025-12-06,Bihar,Kishanganj,855107,6,107
2025-12-06,Bihar,Lakhisarai,811107,0,17
2025-12-06,Bihar,Lakhisarai,811302,0,57
2025-12-06,Bihar,Lakhisarai,811309,0,29
2025-12-06,Bihar,Lakhisarai,811310,6,57
2025-12-06,Bihar,Lakhisarai,811311,11,134
2025-12-06,Bihar,Madhepura,852131,0,3
2025-12-06,Bihar,Madhubani,843319,0,5
2025-12-06,Bihar,Madhubani,847109,1,11
2025-12-06,Bihar,Madhubani,847121,1,24
2025-12-06,Bihar,Madhubani,847231,4,31
2025-12-06,Bihar,Madhubani,847235,3,34
2025-12-06,Bihar,Madhubani,847238,2,14
2025-12-06,Bihar,Madhubani,847240,1,24
2025-12-06,Bihar,Madhubani,847304,2,56
2025-12-06,Bihar,Madhubani,847308,1,30
2025-12-06,Bihar,Madhubani,847404,1,59
2025-12-06,Bihar,Madhubani,847452,4,19
2025-12-06,Bihar,Munger,811202,4,50
2025-12-06,Bihar,Munger,811213,2,84
2025-12-06,Bihar,Muzaffarpur,843105,1,27
2025-12-06,Bihar,Muzaffarpur,843119,4,73
2025-12-06,Bihar,Muzaffarpur,843123,2,24
2025-12-06,Bihar,Muzaffarpur,843133,1,1
2025-12-06,Bihar,Muzaffarpur,843143,0,5
2025-12-06,Bihar,Muzaffarpur,843165,0,7
2025-12-06,Bihar,Muzaffarpur,843312,5,49
2025-12-06,Bihar,Nalanda,801301,3,33
2025-12-06,Bihar,Nalanda,801303,6,69
2025-12-06,Bihar,Nalanda,801304,3,20
2025-12-06,Bihar,Nalanda,803108,1,42
2025-12-06,Bihar,Nalanda,803114,4,61
2025-12-06,Bihar,Nalanda,803117,4,22
2025-12-06,Bihar,Nalanda,803202,0,7
2025-12-06,Bihar,Nalanda,803213,2,3
2025-12-06,Bihar,Nalanda,805105,0,9
2025-12-06,Bihar,Nalanda,811102,2,7
2025-12-06,Bihar,Nawada,805109,1,28
2025-12-06,Bihar,Nawada,805122,2,29
2025-12-06,Bihar,Nawada,805123,1,25
2025-12-06,Bihar,Patna,800007,4,71
2025-12-06,Bihar,Patna,800026,2,18
2025-12-06,Bihar,Patna,800027,0,12
2025-12-06,Bihar,Patna,801108,5,44
2025-12-06,Bihar,Patna,801110,4,59
2025-12-06,Bihar,Patna,801112,0,31
2025-12-06,Bihar,Patna,801113,0,26
2025-12-06,Bihar,Patna,801118,0,4
2025-12-06,Bihar,Patna,801304,2,9
2025-12-06,Bihar,Patna,802160,0,3
2025-12-06,Bihar,Patna,803201,6,72
2025-12-06,Bihar,Patna,803214,1,26
2025-12-06,Bihar,Patna,803303,0,10
2025-12-06,Bihar,Patna,804401,0,1
2025-12-06,Bihar,Patna,804451,6,37
2025-12-06,Bihar,Purba Champaran,845304,0,1
2025-12-06,Bihar,Purba Champaran,845411,0,1
2025-12-06,Bihar,Purnea,854326,0,1
2025-12-06,Bihar,Purnia,854101,1,39
2025-12-06,Bihar,Rohtas,802214,1,28
2025-12-06,Bihar,Rohtas,802216,0,5
2025-12-06,Bihar,Rohtas,802226,1,11
2025-12-06,Bihar,Rohtas,821304,2,37
2025-12-06,Bihar,Rohtas,821305,4,37
2025-12-06,Bihar,Rohtas,821306,1,13
2025-12-06,Bihar,Rohtas,821309,1,6
2025-12-06,Bihar,Rohtas,821311,0,10
2025-12-06,Bihar,Rohtas,821312,4,38
2025-12-06,Bihar,Saharsa,852110,0,4
2025-12-06,Bihar,Saharsa,852115,0,3
2025-12-06,Bihar,Saharsa,852129,4,37
2025-12-06,Bihar,Saharsa,852202,1,19
2025-12-06,Bihar,Saharsa,852216,10,42
2025-12-06,Bihar,Saharsa,852217,2,25
2025-12-06,Bihar,Samastipur,848101,4,89
2025-12-06,Bihar,Samastipur,848111,0,2
2025-12-06,Bihar,Samastipur,848115,1,26
2025-12-06,Bihar,Samastipur,848121,1,20
2025-12-06,Bihar,Samastipur,848125,4,81
2025-12-06,Bihar,Samastipur,848207,5,63
2025-12-06,Bihar,Samastipur,848210,1,56
2025-12-06,Bihar,Samastipur,848302,3,52
2025-12-06,Bihar,Samastipur,848504,6,74
2025-12-06,Bihar,Samastipur,848505,3,49
2025-12-06,Bihar,Samstipur,848115,0,1
2025-12-06,Bihar,Saran,841201,0,3
2025-12-06,Bihar,Saran,841208,0,27
2025-12-06,Bihar,Saran,841209,1,19
2025-12-06,Bihar,Saran,841216,0,15
2025-12-06,Bihar,Saran,841220,2,23
2025-12-06,Bihar,Saran,841225,0,2
2025-12-06,Bihar,Saran,841421,2,18
2025-12-06,Bihar,Saran,841442,2,31
2025-12-06,Bihar,Sheikhpura,811304,3,17
2025-12-06,Bihar,Sheohar,843128,3,43
2025-12-06,Bihar,Sheohar,843316,0,19
2025-12-06,Bihar,Sheohar,843327,1,5
2025-12-06,Bihar,Sheohar,843329,7,107
2025-12-06,Bihar,Sitamarhi,843319,0,25
2025-12-06,Bihar,Sitamarhi,843333,4,54
2025-12-06,Bihar,Siwan,841226,13,88
2025-12-06,Bihar,Siwan,841231,5,28
2025-12-06,Bihar,Siwan,841241,2,35
2025-12-06,Bihar,Siwan,841404,0,7
2025-12-06,Bihar,Siwan,841408,4,22
2025-12-06,Bihar,Siwan,841506,1,51
2025-12-06,Bihar,Supaul,852112,0,3
2025-12-06,Bihar,Supaul,852130,1,26
2025-12-06,Bihar,Supaul,852218,1,25
2025-12-06,Bihar,Vaishali,843104,2,8
2025-12-06,Bihar,Vaishali,844115,3,21
2025-12-06,Bihar,Vaishali,844117,0,12
2025-12-06,Bihar,Vaishali,844120,0,5
2025-12-06,Bihar,Vaishali,844505,5,75
2025-12-06,Bihar,Vaishali,844508,5,79
2025-12-06,Bihar,West Champaran,845101,6,91
2025-12-06,Bihar,West Champaran,845102,0,5
2025-12-06,Bihar,West Champaran,845103,2,37
2025-12-06,Bihar,West Champaran,845307,1,76
2025-12-06,Bihar,West Champaran,845438,24,256
2025-12-14,Bihar,Purnia,854304,2,31
2025-12-14,Bihar,Purnia,855107,0,15
2025-12-14,Bihar,Rohtas,821108,0,3
2025-12-14,Bihar,Rohtas,821301,3,11
2025-12-14,Bihar,Rohtas,821303,0,2
2025-12-14,Bihar,Rohtas,821307,0,7
2025-12-14,Bihar,Saharsa,852126,2,3
2025-12-14,Bihar,Saharsa,852130,0,1
2025-12-14,Bihar,Saharsa,852202,1,14
2025-12-14,Bihar,Saharsa,852216,2,12
2025-12-14,Bihar,Saharsa,852221,0,19
2025-12-14,Bihar,Samastipur,847301,2,21
2025-12-14,Bihar,Samastipur,848102,0,10
2025-12-14,Bihar,Samastipur,848122,0,9
2025-12-14,Bihar,Samastipur,848125,1,33
2025-12-14,Bihar,Samastipur,848206,0,10
2025-12-14,Bihar,Samastipur,848502,1,9
2025-12-14,Bihar,Samastipur,848504,1,44
2025-12-14,Bihar,Saran,841205,0,13
2025-12-14,Bihar,Saran,841223,0,2
2025-12-14,Bihar,Saran,841316,0,1
2025-12-14,Bihar,Saran,841402,1,6
2025-12-14,Bihar,Saran,841422,1,8
2025-12-14,Bihar,Sheohar,843316,0,5
2025-12-14,Bihar,Sheohar,843327,0,2
2025-12-14,Bihar,Sitamarhi,843301,0,3
2025-12-14,Bihar,Sitamarhi,843314,4,20
2025-12-14,Bihar,Sitamarhi,843317,0,17
2025-12-14,Bihar,Sitamarhi,843322,1,8
2025-12-14,Bihar,Sitamarhi,843325,1,19
2025-12-14,Bihar,Sitamarhi,843332,1,3
2025-12-14,Bihar,Sitamarhi,843334,0,2
2025-12-14,Bihar,Siwan,841203,1,5
2025-12-14,Bihar,Siwan,841232,1,11
2025-12-14,Bihar,Siwan,841234,0,8
2025-12-14,Bihar,Siwan,841235,0,8
2025-12-14,Bihar,Siwan,841237,0,2
2025-12-14,Bihar,Siwan,841408,1,18
2025-12-14,Bihar,Siwan,841416,2,9
2025-12-14,Bihar,Supaul,852108,0,11
2025-12-14,Bihar,Supaul,852125,0,16
2025-12-14,Bihar,Supaul,852130,1,9
2025-12-14,Bihar,Supaul,852131,1,34
2025-12-14,Bihar,Supaul,852215,2,15
2025-12-14,Bihar,Vaishali,843104,1,5
2025-12-14,Bihar,Vaishali,843110,1,31
2025-12-14,Bihar,Vaishali,843114,2,44
2025-12-14,Bihar,Vaishali,844101,1,21
2025-12-14,Bihar,Vaishali,844113,3,8
2025-12-14,Bihar,Vaishali,844121,2,9
2025-12-14,Bihar,Vaishali,844124,1,9
2025-12-14,Bihar,Vaishali,844506,0,26
2025-12-14,Bihar,Vaishali,844509,1,5
2025-12-14,Bihar,West Champaran,845404,3,22
2025-12-14,Bihar,West Champaran,845450,0,16
2025-12-17,Bihar,Araria,854325,2,45
2025-12-17,Bihar,Araria,854327,0,4
2025-12-17,Bihar,Araria,854328,1,34
2025-12-17,Bihar,Araria,854329,10,75
2025-12-17,Bihar,Araria,854331,1,44
2025-12-17,Bihar,Araria,854332,2,36
2025-12-17,Bihar,Araria,854334,2,95
2025-12-17,Bihar,Arwal,824235,0,2
2025-12-17,Bihar,Aurangabad,824102,3,36
2025-12-17,Bihar,Aurangabad,824103,1,26
2025-12-17,Bihar,Aurangabad,824111,1,46
2025-12-17,Bihar,Aurangabad,824115,0,6
2025-12-17,Bihar,Aurangabad,824121,1,31
2025-12-17,Bihar,Aurangabad,824124,3,43
2025-12-17,Bihar,Aurangabad,824125,5,61
2025-12-17,Bihar,Aurangabad,824202,5,48
2025-12-17,Bihar,Aurangabad,824218,1,8
2025-12-17,Bihar,Aurangabad,824302,2,11
2025-12-17,Bihar,Aurangabad(bh),824121,0,2
2025-12-17,Bihar,Aurangabad(bh),824124,0,3
2025-12-17,Bihar,Aurangabad(bh),824302,0,1
2025-12-17,Bihar,Banka,813101,7,125
2025-12-17,Bihar,Banka,813104,2,67
2025-12-17,Bihar,Banka,813108,0,2
2025-12-17,Bihar,Banka,813123,0,4
2025-12-17,Bihar,Banka,813211,5,61
2025-12-17,Bihar,Begusarai,848201,3,69
2025-12-17,Bihar,Begusarai,851115,1,1
2025-12-17,Bihar,Begusarai,851126,4,23
2025-12-17,Bihar,Begusarai,851129,14,110
2025-12-17,Bihar,Begusarai,851130,1,21
2025-12-17,Bihar,Begusarai,851218,0,36
2025-12-17,Bihar,Bhagalpur,812001,1,29
2025-12-17,Bihar,Bhagalpur,812004,8,44
2025-12-17,Bihar,Bhagalpur,813105,3,33
2025-12-17,Bihar,Bhagalpur,813113,3,12
2025-12-17,Bihar,Bhagalpur,813206,2,10
