state,district,date,demo_age_5_17,demo_age_17_plus
Bihar,Sheikpura,2025-09-12,0,5
Bihar,Sheikpura,2025-09-13,0,2
Bihar,Sheikpura,2025-09-15,0,3
Bihar,Sheikpura,2025-09-16,0,6
Bihar,Sheikpura,2025-09-17,0,1
Bihar,Sheikpura,2025-09-18,1,5
Bihar,Sheikpura,2025-09-19,0,5
Bihar,Sheikpura,2025-09-20,0,6
Bihar,Sheikpura,2025-10-13,0,4
Bihar,Sheikpura,2025-10-15,0,5
Bihar,Sheikpura,2025-10-16,0,2
Bihar,Sheikpura,2025-10-24,0,7
Bihar,Sheikpura,2025-10-25,0,1
Bihar,Sheikpura,2025-10-26,0,1
Bihar,Sheikpura,2025-10-27,0,2
Bihar,Sheikpura,2025-10-28,0,1
Bihar,Sheikpura,2025-10-29,1,0
Bihar,Sheikpura,2025-10-30,0,2
Bihar,Sheikpura,2025-10-31,0,3
Bihar,Sheikpura,2025-11-04,0,3
Bihar,Sheikpura,2025-11-06,0,4
Bihar,Sheikpura,2025-11-07,0,1
Bihar,Sheikpura,2025-11-08,0,2
Bihar,Sheikpura,2025-11-09,0,2
Bihar,Sheikpura,2025-11-10,0,3
Bihar,Sheikpura,2025-11-12,0,1
Bihar,Sheikpura,2025-11-13,0,5
Bihar,Sheikpura,2025-11-14,0,1
Bihar,Sheikpura,2025-11-15,0,6
Bihar,Sheikpura,2025-11-16,0,2
Bihar,Sheikpura,2025-11-17,0,5
Bihar,Sheikpura,2025-11-18,0,1
Bihar,Sheikpura,2025-11-19,0,3
Bihar,Sheikpura,2025-11-26,0,2
Bihar,Sheikpura,2025-11-27,0,2
Bihar,Sheikpura,2025-11-28,0,3
Bihar,Sheikpura,2025-11-29,0,2
Bihar,Sheikpura,2025-12-01,0,2
Bihar,Sheikpura,2025-12-02,0,5
Bihar,Sheikpura,2025-12-03,0,2
Bihar,Sheikpura,2025-12-04,0,3
Bihar,Sheikpura,2025-12-05,0,4
Bihar,Sheikpura,2025-12-06,0,1
Bihar,Sheikpura,2025-12-07,0,4
Bihar,Sheikpura,2025-12-09,0,2
Bihar,Sheikpura,2025-12-10,0,3
Bihar,Sheikpura,2025-12-11,0,2
Bihar,Sheikpura,2025-12-12,0,2
Bihar,Sheikpura,2025-12-13,0,1
Bihar,Sheikpura,2025-12-14,0,2
Bihar,Sheikpura,2025-12-15,0,3
Bihar,Sheikpura,2025-12-16,0,1
Bihar,Sheikpura,2025-12-17,0,1
Bihar,Sheikpura,2025-12-18,0,3
Bihar,Sheikpura,2025-12-19,0,2
Bihar,Sheikpura,2025-12-20,0,1
Bihar,Sheikpura,2025-12-21,0,1
Bihar,Sheikpura,2025-12-22,0,1
Bihar,Sheikpura,2025-12-23,0,1
Bihar,Sheikpura,2025-12-25,0,1
Bihar,Sheikpura,2025-12-26,0,2
Bihar,Sheikpura,2025-12-27,0,1
Bihar,Sheikpura,2025-12-29,0,4
Bihar,Sheikpura,2026-01-01,0,2
Bihar,Sheikpura,2026-01-02,0,1
Bihar,Sheohar,2025-03-01,481,5047
Bihar,Sheohar,2025-09-01,37,477
Bihar,Sheohar,2025-09-02,42,707
Bihar,Sheohar,2025-09-03,19,315
Bihar,Sheohar,2025-09-04,15,253
Bihar,Sheohar,2025-09-05,14,289
Bihar,Sheohar,2025-09-06,18,332
Bihar,Sheohar,2025-09-07,7,226
Bihar,Sheohar,2025-09-08,39,544
Bihar,Sheohar,2025-09-09,17,560
Bihar,Sheohar,2025-09-10,26,508
Bihar,Sheohar,2025-09-11,21,447
Bihar,Sheohar,2025-09-12,28,431
Bihar,Sheohar,2025-09-13,15,288
Bihar,Sheohar,2025-09-14,6,180
Bihar,Sheohar,2025-09-15,24,444
Bihar,Sheohar,2025-09-16,17,383
Bihar,Sheohar,2025-09-17,9,280
Bihar,Sheohar,2025-09-18,24,458
Bihar,Sheohar,2025-09-19,22,401
Bihar,Sheohar,2025-09-20,15,415
Bihar,Sheohar,2025-10-13,11,222
Bihar,Sheohar,2025-10-15,40,450
Bihar,Sheohar,2025-10-16,40,297
Bihar,Sheohar,2025-10-17,16,250
Bihar,Sheohar,2025-10-18,43,354
Bihar,Sheohar,2025-10-19,22,241
Bihar,Sheohar,2025-10-20,5,65
Bihar,Sheohar,2025-10-21,14,53
Bihar,Sheohar,2025-10-22,1,7
Bihar,Sheohar,2025-10-23,7,27
Bihar,Sheohar,2025-10-24,43,396
Bihar,Sheohar,2025-10-25,15,267
Bihar,Sheohar,2025-10-26,21,334
Bihar,Sheohar,2025-10-27,6,81
Bihar,Sheohar,2025-10-28,7,50
Bihar,Sheohar,2025-10-29,6,88
Bihar,Sheohar,2025-10-30,8,151
Bihar,Sheohar,2025-10-31,40,456
Bihar,Sheohar,2025-11-01,18,286
Bihar,Sheohar,2025-11-02,14,119
Bihar,Sheohar,2025-11-03,33,269
Bihar,Sheohar,2025-11-04,19,162
Bihar,Sheohar,2025-11-05,33,328
Bihar,Sheohar,2025-11-06,28,197
Bihar,Sheohar,2025-11-07,11,226
Bihar,Sheohar,2025-11-08,13,154
Bihar,Sheohar,2025-11-09,4,99
Bihar,Sheohar,2025-11-10,13,158
Bihar,Sheohar,2025-11-11,2,64
Bihar,Sheohar,2025-11-12,7,190
Bihar,Sheohar,2025-11-13,22,211
Bihar,Sheohar,2025-11-14,22,144
Bihar,Sheohar,2025-11-15,23,206
Bihar,Sheohar,2025-11-16,7,54
Bihar,Sheohar,2025-11-17,17,196
Bihar,Sheohar,2025-11-18,15,201
Bihar,Sheohar,2025-11-19,29,451
Bihar,Sheohar,2025-11-25,3,23
Bihar,Sheohar,2025-11-26,11,153
Bihar,Sheohar,2025-11-27,17,289
Bihar,Sheohar,2025-11-28,24,340
Bihar,Sheohar,2025-11-29,20,238
Bihar,Sheohar,2025-12-01,23,299
Bihar,Sheohar,2025-12-02,12,289
Bihar,Sheohar,2025-12-03,19,207
Bihar,Sheohar,2025-12-04,22,257
Bihar,Sheohar,2025-12-05,13,220
Bihar,Sheohar,2025-12-06,15,247
Bihar,Sheohar,2025-12-07,5,82
Bihar,Sheohar,2025-12-08,21,275
Bihar,Sheohar,2025-12-09,11,267
Bihar,Sheohar,2025-12-10,16,250
Bihar,Sheohar,2025-12-11,20,230
Bihar,Sheohar,2025-12-12,15,231
Bihar,Sheohar,2025-12-13,16,194
Bihar,Sheohar,2025-12-14,5,56
Bihar,Sheohar,2025-12-15,10,189
Bihar,Sheohar,2025-12-16,19,257
Bihar,Sheohar,2025-12-17,17,220
Bihar,Sheohar,2025-12-18,3,75
Bihar,Sheohar,2025-12-19,9,157
Bihar,Sheohar,2025-12-20,6,64
Bihar,Sheohar,2025-12-21,4,41
Bihar,Sheohar,2025-12-22,10,175
Bihar,Sheohar,2025-12-23,18,189
Bihar,Sheohar,2025-12-24,10,219
Bihar,Sheohar,2025-12-25,12,141
Bihar,Sheohar,2025-12-26,16,169
Bihar,Sheohar,2025-12-27,6,88
Bihar,Sheohar,2025-12-28,4,22
Bihar,Sheohar,2025-12-29,14,163
Bihar,Sheohar,2025-12-31,5,159
Bihar,Sheohar,2026-01-01,3,95
Bihar,Sheohar,2026-01-02,15,121
Bihar,Sheohar,2026-01-03,2,37
Bihar,Sitamarhi,2025-03-01,1847,21381
Bihar,Sitamarhi,2025-09-01,143,1175
Bihar,Sitamarhi,2025-09-02,128,1394
Bihar,Sitamarhi,2025-09-03,77,833
Bihar,Sitamarhi,2025-09-04,64,853
Bihar,Sitamarhi,2025-09-05,55,965
Bihar,Sitamarhi,2025-09-06,122,1556
Bihar,Sitamarhi,2025-09-07,37,910
Bihar,Sitamarhi,2025-09-08,108,2499
Bihar,Sitamarhi,2025-09-09,143,2945
Bihar,Sitamarhi,2025-09-10,130,2311
Bihar,Sitamarhi,2025-09-11,114,2352
Bihar,Sitamarhi,2025-09-12,149,2381
Bihar,Sitamarhi,2025-09-13,95,1629
Bihar,Sitamarhi,2025-09-14,32,638
Bihar,Sitamarhi,2025-09-15,95,1684
Bihar,Sitamarhi,2025-09-16,87,1815
Bihar,Sitamarhi,2025-09-17,59,1238
Bihar,Sitamarhi,2025-09-18,118,1867
Bihar,Sitamarhi,2025-09-19,93,1905
Bihar,Sitamarhi,2025-09-20,111,2388
Bihar,Sitamarhi,2025-10-13,76,1465
Bihar,Sitamarhi,2025-10-15,209,2256
Bihar,Sitamarhi,2025-10-16,217,2830
Bihar,Sitamarhi,2025-10-17,110,1762
Bihar,Sitamarhi,2025-10-18,159,1916
Bihar,Sitamarhi,2025-10-19,164,1507
Bihar,Sitamarhi,2025-10-20,26,267
Bihar,Sitamarhi,2025-10-21,30,276
Bihar,Sitamarhi,2025-10-22,6,34
Bihar,Sitamarhi,2025-10-23,9,102
Bihar,Sitamarhi,2025-10-24,150,1938
Bihar,Sitamarhi,2025-10-25,148,1623
Bihar,Sitamarhi,2025-10-26,119,1278
Bihar,Sitamarhi,2025-10-27,66,622
Bihar,Sitamarhi,2025-10-28,40,275
Bihar,Sitamarhi,2025-10-29,81,576
Bihar,Sitamarhi,2025-10-30,90,791
Bihar,Sitamarhi,2025-10-31,140,1731
Bihar,Sitamarhi,2025-11-01,148,1930
Bihar,Sitamarhi,2025-11-02,61,665
Bihar,Sitamarhi,2025-11-03,157,1765
Bihar,Sitamarhi,2025-11-04,87,1421
Bihar,Sitamarhi,2025-11-05,143,1668
Bihar,Sitamarhi,2025-11-06,137,1521
Bihar,Sitamarhi,2025-11-07,65,1393
Bihar,Sitamarhi,2025-11-08,60,1143
Bihar,Sitamarhi,2025-11-09,25,555
Bihar,Sitamarhi,2025-11-10,78,1237
Bihar,Sitamarhi,2025-11-11,14,328
Bihar,Sitamarhi,2025-11-12,55,1155
Bihar,Sitamarhi,2025-11-13,123,1468
Bihar,Sitamarhi,2025-11-14,79,976
Bihar,Sitamarhi,2025-11-15,93,1196
Bihar,Sitamarhi,2025-11-16,39,362
Bihar,Sitamarhi,2025-11-17,113,1759
Bihar,Sitamarhi,2025-11-18,73,1048
Bihar,Sitamarhi,2025-11-19,84,1407
Bihar,Sitamarhi,2025-11-25,17,128
Bihar,Sitamarhi,2025-11-26,54,796
Bihar,Sitamarhi,2025-11-27,117,1794
Bihar,Sitamarhi,2025-11-28,135,1607
Bihar,Sitamarhi,2025-11-29,58,901
Bihar,Sitamarhi,2025-12-01,185,2004
Bihar,Sitamarhi,2025-12-02,94,1134
Bihar,Sitamarhi,2025-12-03,82,1069
Bihar,Sitamarhi,2025-12-04,95,1488
Bihar,Sitamarhi,2025-12-05,89,1062
Bihar,Sitamarhi,2025-12-06,90,1353
Bihar,Sitamarhi,2025-12-07,35,464
Bihar,Sitamarhi,2025-12-08,104,1528
Bihar,Sitamarhi,2025-12-09,112,1419
Bihar,Sitamarhi,2025-12-10,121,1484
Bihar,Sitamarhi,2025-12-11,104,1239
Bihar,Sitamarhi,2025-12-12,104,1264
Bihar,Sitamarhi,2025-12-13,55,842
Bihar,Sitamarhi,2025-12-14,28,328
Bihar,Sitamarhi,2025-12-15,74,1037
Bihar,Sitamarhi,2025-12-16,91,1295
Bihar,Sitamarhi,2025-12-17,64,1178
Bihar,Sitamarhi,2025-12-18,63,768
Bihar,Sitamarhi,2025-12-19,46,805
Bihar,Sitamarhi,2025-12-20,47,486
Bihar,Sitamarhi,2025-12-21,11,205
Bihar,Sitamarhi,2025-12-22,69,919
Bihar,Sitamarhi,2025-12-23,61,930
Bihar,Sitamarhi,2025-12-24,45,617
Bihar,Sitamarhi,2025-12-25,29,551
Bihar,Sitamarhi,2025-12-26,52,1072
Bihar,Sitamarhi,2025-12-27,33,687
Bihar,Sitamarhi,2025-12-28,52,591
Bihar,Sitamarhi,2025-12-29,48,471
Bihar,Sitamarhi,2025-12-31,47,853
Bihar,Sitamarhi,2026-01-01,32,579
Bihar,Sitamarhi,2026-01-02,60,451
Bihar,Sitamarhi,2026-01-03,17,213
Bihar,Siwan,2025-03-01,1812,18846
Bihar,Siwan,2025-09-01,111,873
Bihar,Siwan,2025-09-02,153,1369
Bihar,Siwan,2025-09-03,73,912
Bihar,Siwan,2025-09-04,84,923
Bihar,Siwan,2025-09-05,57,805
Bihar,Siwan,2025-09-06,97,1119
Bihar,Siwan,2025-09-07,37,387
Bihar,Siwan,2025-09-08,111,1219
Bihar,Siwan,2025-09-09,110,1273
Bihar,Siwan,2025-09-10,90,1211
Bihar,Siwan,2025-09-11,94,1139
Bihar,Siwan,2025-09-12,86,1202
Bihar,Siwan,2025-09-13,58,763
Bihar,Siwan,2025-09-14,28,317
Bihar,Siwan,2025-09-15,85,979
Bihar,Siwan,2025-09-16,102,907
Bihar,Siwan,2025-09-17,67,574
Bihar,Siwan,2025-09-18,96,1157
Bihar,Siwan,2025-09-19,78,1033
Bihar,Siwan,2025-09-20,72,1149
Bihar,Siwan,2025-10-13,35,1063
Bihar,Siwan,2025-10-15,183,2374
Bihar,Siwan,2025-10-16,194,2105
Bihar,Siwan,2025-10-17,95,1548
Bihar,Siwan,2025-10-18,142,1502
Bihar,Siwan,2025-10-19,134,1231
Bihar,Siwan,2025-10-20,43,332
Bihar,Siwan,2025-10-21,39,300
Bihar,Siwan,2025-10-22,9,32
Bihar,Siwan,2025-10-23,15,95
Bihar,Siwan,2025-10-24,166,1751
Bihar,Siwan,2025-10-25,91,1153
Bihar,Siwan,2025-10-26,97,1527
Bihar,Siwan,2025-10-27,41,615
Bihar,Siwan,2025-10-28,54,281
Bihar,Siwan,2025-10-29,101,674
Bihar,Siwan,2025-10-30,75,808
Bihar,Siwan,2025-10-31,80,1347
Bihar,Siwan,2025-11-01,79,1162
Bihar,Siwan,2025-11-02,69,623
Bihar,Siwan,2025-11-03,153,1446
Bihar,Siwan,2025-11-04,82,1220
Bihar,Siwan,2025-11-05,105,1229
Bihar,Siwan,2025-11-06,80,617
Bihar,Siwan,2025-11-07,55,915
Bihar,Siwan,2025-11-08,51,815
Bihar,Siwan,2025-11-09,24,307
Bihar,Siwan,2025-11-10,105,1113
Bihar,Siwan,2025-11-11,78,1042
Bihar,Siwan,2025-11-12,57,822
Bihar,Siwan,2025-11-13,89,898
Bihar,Siwan,2025-11-14,78,672
Bihar,Siwan,2025-11-15,78,955
Bihar,Siwan,2025-11-16,52,342
Bihar,Siwan,2025-11-17,120,1244
Bihar,Siwan,2025-11-18,62,728
Bihar,Siwan,2025-11-19,107,1263
Bihar,Siwan,2025-11-25,16,147
Bihar,Siwan,2025-11-26,36,574
Bihar,Siwan,2025-11-27,72,1118
Bihar,Siwan,2025-11-28,65,843
Bihar,Siwan,2025-11-29,58,673
Bihar,Siwan,2025-12-01,129,1214
Bihar,Siwan,2025-12-02,86,962
Bihar,Siwan,2025-12-03,98,977
Bihar,Siwan,2025-12-04,83,945
Bihar,Siwan,2025-12-05,89,928
Bihar,Siwan,2025-12-06,85,1054
Bihar,Siwan,2025-12-07,33,359
Bihar,Siwan,2025-12-08,106,1221
Bihar,Siwan,2025-12-09,100,1113
Bihar,Siwan,2025-12-10,104,1081
Bihar,Siwan,2025-12-11,81,1112
Bihar,Siwan,2025-12-12,99,1058
Bihar,Siwan,2025-12-13,59,828
Bihar,Siwan,2025-12-14,26,293
Bihar,Siwan,2025-12-15,81,1076
Bihar,Siwan,2025-12-16,103,1268
Bihar,Siwan,2025-12-17,82,929
Bihar,Siwan,2025-12-18,56,816
Bihar,Siwan,2025-12-19,48,554
Bihar,Siwan,2025-12-20,59,514
Bihar,Siwan,2025-12-21,17,248
Bihar,Siwan,2025-12-22,53,595
Bihar,Siwan,2025-12-23,55,743
Bihar,Siwan,2025-12-24,57,766
Bihar,Siwan,2025-12-25,31,551
Bihar,Siwan,2025-12-26,63,769
Bihar,Siwan,2025-12-27,38,480
Bihar,Siwan,2025-12-28,61,510
Bihar,Siwan,2025-12-29,75,909
Bihar,Siwan,2025-12-31,50,831
Bihar,Siwan,2026-01-01,28,436
Bihar,Siwan,2026-01-02,84,476
Bihar,Siwan,2026-01-03,17,225
Bihar,Supaul,2025-03-01,826,13264
Bihar,Supaul,2025-09-01,61,962
Bihar,Supaul,2025-09-02,71,1405
Bihar,Supaul,2025-09-03,65,950
Bihar,Supaul,2025-09-04,44,1121
Bihar,Supaul,2025-09-05,23,868
Bihar,Supaul,2025-09-06,52,1418
Bihar,Supaul,2025-09-07,13,561
Bihar,Supaul,2025-09-08,57,1622
Bihar,Supaul,2025-09-09,66,1737
Bihar,Supaul,2025-09-10,58,1603
Bihar,Supaul,2025-09-11,49,1498
Bihar,Supaul,2025-09-12,60,1589
Bihar,Supaul,2025-09-13,45,925
Bihar,Supaul,2025-09-14,15,412
Bihar,Supaul,2025-09-15,46,1011
Bihar,Supaul,2025-09-16,37,720
Bihar,Supaul,2025-09-17,31,587
Bihar,Supaul,2025-09-18,38,850
Bihar,Supaul,2025-09-19,58,1122
Bihar,Supaul,2025-09-20,44,1056
Bihar,Supaul,2025-10-13,48,1074
Bihar,Supaul,2025-10-15,104,2096
Bihar,Supaul,2025-10-16,114,1925
Bihar,Supaul,2025-10-17,85,1831
Bihar,Supaul,2025-10-18,102,1821
Bihar,Supaul,2025-10-19,102,1479
Bihar,Supaul,2025-10-20,25,353
Bihar,Supaul,2025-10-21,35,330
Bihar,Supaul,2025-10-22,6,27
Bihar,Supaul,2025-10-23,6,92
Bihar,Supaul,2025-10-24,113,1613
Bihar,Supaul,2025-10-25,58,863
Bihar,Supaul,2025-10-26,64,1162
Bihar,Supaul,2025-10-27,35,480
Bihar,Supaul,2025-10-28,31,249
Bihar,Supaul,2025-10-29,56,517
Bihar,Supaul,2025-10-30,51,576
Bihar,Supaul,2025-10-31,72,1136
Bihar,Supaul,2025-11-01,87,1092
Bihar,Supaul,2025-11-02,43,658
Bihar,Supaul,2025-11-03,101,1572
Bihar,Supaul,2025-11-04,83,1428
Bihar,Supaul,2025-11-05,87,1317
Bihar,Supaul,2025-11-06,94,1315
Bihar,Supaul,2025-11-07,44,955
Bihar,Supaul,2025-11-08,34,726
Bihar,Supaul,2025-11-09,13,323
Bihar,Supaul,2025-11-10,32,570
Bihar,Supaul,2025-11-11,12,226
Bihar,Supaul,2025-11-12,21,469
Bihar,Supaul,2025-11-13,70,769
Bihar,Supaul,2025-11-14,61,507
Bihar,Supaul,2025-11-15,43,628
Bihar,Supaul,2025-11-16,28,191
Bihar,Supaul,2025-11-17,44,639
Bihar,Supaul,2025-11-18,21,296
Bihar,Supaul,2025-11-19,57,694
Bihar,Supaul,2025-11-25,10,77
Bihar,Supaul,2025-11-26,24,333
Bihar,Supaul,2025-11-27,58,813
Bihar,Supaul,2025-11-28,57,524
Bihar,Supaul,2025-11-29,24,413
Bihar,Supaul,2025-12-01,55,835
Bihar,Supaul,2025-12-02,43,614
Bihar,Supaul,2025-12-03,27,607
Bihar,Supaul,2025-12-04,35,681
Bihar,Supaul,2025-12-05,35,617
Bihar,Supaul,2025-12-06,32,600
Bihar,Supaul,2025-12-07,7,209
Bihar,Supaul,2025-12-08,43,741
Bihar,Supaul,2025-12-09,47,722
Bihar,Supaul,2025-12-10,55,702
Bihar,Supaul,2025-12-11,41,694
Bihar,Supaul,2025-12-12,46,596
Bihar,Supaul,2025-12-13,31,498
Bihar,Supaul,2025-12-14,8,168
Bihar,Supaul,2025-12-15,17,463
Bihar,Supaul,2025-12-16,36,665
Bihar,Supaul,2025-12-17,33,555
Bihar,Supaul,2025-12-18,31,450
Bihar,Supaul,2025-12-19,22,317
Bihar,Supaul,2025-12-20,19,381
Bihar,Supaul,2025-12-21,23,166
Bihar,Supaul,2025-12-22,22,328
Bihar,Supaul,2025-12-23,31,609
Bihar,Supaul,2025-12-24,35,480
Bihar,Supaul,2025-12-25,17,328
Bihar,Supaul,2025-12-26,28,618
Bihar,Supaul,2025-12-27,16,337
Bihar,Supaul,2025-12-28,29,212
Bihar,Supaul,2025-12-29,33,412
Bihar,Supaul,2025-12-31,23,712
Bihar,Supaul,2026-01-01,12,270
Bihar,Supaul,2026-01-02,32,287
Bihar,Supaul,2026-01-03,14,90
Bihar,Vaishali,2025-03-01,2296,24389
Bihar,Vaishali,2025-09-01,174,1708
Bihar,Vaishali,2025-09-02,143,1706
Bihar,Vaishali,2025-09-03,127,1686
Bihar,Vaishali,2025-09-04,80,1338
Bihar,Vaishali,2025-09-05,63,1503
Bihar,Vaishali,2025-09-06,155,1876
Bihar,Vaishali,2025-09-07,53,773
Bihar,Vaishali,2025-09-08,132,2197
Bihar,Vaishali,2025-09-09,145,2496
Bihar,Vaishali,2025-09-10,122,2265
Bihar,Vaishali,2025-09-11,123,2077
Bihar,Vaishali,2025-09-12,152,2414
Bihar,Vaishali,2025-09-13,92,1353
Bihar,Vaishali,2025-09-14,32,593
Bihar,Vaishali,2025-09-15,112,1605
Bihar,Vaishali,2025-09-16,81,1318
Bihar,Vaishali,2025-09-17,51,670
Bihar,Vaishali,2025-09-18,118,1551
Bihar,Vaishali,2025-09-19,112,1547
Bihar,Vaishali,2025-09-20,123,1883
Bihar,Vaishali,2025-10-13,52,1002
Bihar,Vaishali,2025-10-15,169,2331
Bihar,Vaishali,2025-10-16,163,2093
Bihar,Vaishali,2025-10-17,108,1627
Bihar,Vaishali,2025-10-18,117,1426
Bihar,Vaishali,2025-10-19,168,1383
Bihar,Vaishali,2025-10-20,45,310
Bihar,Vaishali,2025-10-21,43,270
Bihar,Vaishali,2025-10-22,10,26
Bihar,Vaishali,2025-10-23,9,91
Bihar,Vaishali,2025-10-24,185,2045
Bihar,Vaishali,2025-10-25,113,1321
Bihar,Vaishali,2025-10-26,107,1357
Bihar,Vaishali,2025-10-27,64,557
Bihar,Vaishali,2025-10-28,55,312
Bihar,Vaishali,2025-10-29,90,534
Bihar,Vaishali,2025-10-30,63,683
Bihar,Vaishali,2025-10-31,147,1962
Bihar,Vaishali,2025-11-01,103,1361
Bihar,Vaishali,2025-11-02,72,723
Bihar,Vaishali,2025-11-03,151,1587
Bihar,Vaishali,2025-11-04,87,1266
Bihar,Vaishali,2025-11-05,74,824
Bihar,Vaishali,2025-11-06,93,631
Bihar,Vaishali,2025-11-07,74,1205
Bihar,Vaishali,2025-11-08,50,920
Bihar,Vaishali,2025-11-09,18,458
Bihar,Vaishali,2025-11-10,77,1112
Bihar,Vaishali,2025-11-11,88,1189
Bihar,Vaishali,2025-11-12,53,986
Bihar,Vaishali,2025-11-13,124,1194
Bihar,Vaishali,2025-11-14,88,835
Bihar,Vaishali,2025-11-15,94,1005
Bihar,Vaishali,2025-11-16,66,453
Bihar,Vaishali,2025-11-17,83,1127
Bihar,Vaishali,2025-11-18,51,685
Bihar,Vaishali,2025-11-19,148,1568
Bihar,Vaishali,2025-11-25,11,144
Bihar,Vaishali,2025-11-26,38,472
Bihar,Vaishali,2025-11-27,105,1392
Bihar,Vaishali,2025-11-28,84,1049
Bihar,Vaishali,2025-11-29,64,808
Bihar,Vaishali,2025-12-01,154,1696
Bihar,Vaishali,2025-12-02,84,1138
Bihar,Vaishali,2025-12-03,87,1085
Bihar,Vaishali,2025-12-04,68,1152
Bihar,Vaishali,2025-12-05,73,1057
Bihar,Vaishali,2025-12-06,99,1292
Bihar,Vaishali,2025-12-07,29,433
Bihar,Vaishali,2025-12-08,106,1225
Bihar,Vaishali,2025-12-09,108,1410
Bihar,Vaishali,2025-12-10,86,1205
Bihar,Vaishali,2025-12-11,87,1401
Bihar,Vaishali,2025-12-12,75,1331
Bihar,Vaishali,2025-12-13,62,848
Bihar,Vaishali,2025-12-14,31,425
Bihar,Vaishali,2025-12-15,50,1088
Bihar,Vaishali,2025-12-16,94,1466
Bihar,Vaishali,2025-12-17,82,1280
Bihar,Vaishali,2025-12-18,70,1023
Bihar,Vaishali,2025-12-19,46,615
Bihar,Vaishali,2025-12-20,46,528
Bihar,Vaishali,2025-12-21,25,204
Bihar,Vaishali,2025-12-22,51,769
Bihar,Vaishali,2025-12-23,54,798
Bihar,Vaishali,2025-12-24,94,1019
Bihar,Vaishali,2025-12-25,32,572
Bihar,Vaishali,2025-12-26,53,899
Bihar,Vaishali,2025-12-27,29,585
Bihar,Vaishali,2025-12-28,55,384
Bihar,Vaishali,2025-12-29,93,965
Bihar,Vaishali,2025-12-31,41,947
Bihar,Vaishali,2026-01-01,35,519
Bihar,Vaishali,2026-01-02,59,440
Bihar,Vaishali,2026-01-03,7,216
Bihar,West Champaran,2025-03-01,3147,30222
Bihar,West Champaran,2025-04-01,789,4522
Bihar,West Champaran,2025-09-01,168,1336
Bihar,West Champaran,2025-09-02,199,2029
Bihar,West Champaran,2025-09-03,143,1577
Bihar,West Champaran,2025-09-04,115,1359
Bihar,West Champaran,2025-09-05,94,1666
Bihar,West Champaran,2025-09-06,169,3235
Bihar,West Champaran,2025-09-07,37,1278
Bihar,West Champaran,2025-09-08,183,3744
Bihar,West Champaran,2025-09-09,190,3943
Bihar,West Champaran,2025-09-10,192,3772
Bihar,West Champaran,2025-09-11,153,3081
Bihar,West Champaran,2025-09-12,192,3546
Bihar,West Champaran,2025-09-13,111,1948
Bihar,West Champaran,2025-09-14,37,981
Bihar,West Champaran,2025-09-15,177,3024
Bihar,West Champaran,2025-09-16,133,2664
Bihar,West Champaran,2025-09-17,93,1797
Bihar,West Champaran,2025-09-18,176,3227
Bihar,West Champaran,2025-09-19,121,2763
Bihar,West Champaran,2025-09-20,177,4587
Bihar,West Champaran,2025-10-13,118,3685
Bihar,West Champaran,2025-10-15,270,4659
Bihar,West Champaran,2025-10-16,243,3937
Bihar,West Champaran,2025-10-17,208,3922
Bihar,West Champaran,2025-10-18,179,2989
Bihar,West Champaran,2025-10-19,158,2166
Bihar,West Champaran,2025-10-20,67,843
Bihar,West Champaran,2025-10-21,53,524
Bihar,West Champaran,2025-10-22,14,60
Bihar,West Champaran,2025-10-23,21,146
Bihar,West Champaran,2025-10-24,231,3339
Bihar,West Champaran,2025-10-25,145,2215
Bihar,West Champaran,2025-10-26,152,3020
Bihar,West Champaran,2025-10-27,84,1013
Bihar,West Champaran,2025-10-28,51,377
Bihar,West Champaran,2025-10-29,90,976
Bihar,West Champaran,2025-10-30,99,1270
Bihar,West Champaran,2025-10-31,173,2286
Bihar,West Champaran,2025-11-01,158,2342
Bihar,West Champaran,2025-11-02,103,1435
Bihar,West Champaran,2025-11-03,206,3031
Bihar,West Champaran,2025-11-04,143,2950
Bihar,West Champaran,2025-11-05,191,2954
Bihar,West Champaran,2025-11-06,171,2589
Bihar,West Champaran,2025-11-07,107,2308
Bihar,West Champaran,2025-11-08,88,2263
Bihar,West Champaran,2025-11-09,46,938
Bihar,West Champaran,2025-11-10,88,1753
Bihar,West Champaran,2025-11-11,20,439
Bihar,West Champaran,2025-11-12,102,1526
Bihar,West Champaran,2025-11-13,174,1877
Bihar,West Champaran,2025-11-14,126,1515
Bihar,West Champaran,2025-11-15,191,1885
Bihar,West Champaran,2025-11-16,50,522
Bihar,West Champaran,2025-11-17,145,1970
Bihar,West Champaran,2025-11-18,84,1153
Bihar,West Champaran,2025-11-19,107,1719
Bihar,West Champaran,2025-11-25,22,190
Bihar,West Champaran,2025-11-26,54,998
Bihar,West Champaran,2025-11-27,130,2025
Bihar,West Champaran,2025-11-28,119,1399
Bihar,West Champaran,2025-11-29,134,1307
Bihar,West Champaran,2025-12-01,204,2386
Bihar,West Champaran,2025-12-02,152,1880
Bihar,West Champaran,2025-12-03,105,1527
Bihar,West Champaran,2025-12-04,119,1635
Bihar,West Champaran,2025-12-05,84,1185
Bihar,West Champaran,2025-12-06,102,1614
Bihar,West Champaran,2025-12-07,42,529
Bihar,West Champaran,2025-12-08,134,1743
Bihar,West Champaran,2025-12-09,122,1696
Bihar,West Champaran,2025-12-10,114,1568
Bihar,West Champaran,2025-12-11,105,1676
Bihar,West Champaran,2025-12-12,133,1577
