state,district,date,age_0_5,age_5_17,age_18_greater
Bihar,Sheohar,2025-09-27,6,1,0
Bihar,Sheohar,2025-09-28,3,1,0
Bihar,Sheohar,2025-09-29,1,3,0
Bihar,Sheohar,2025-10-13,53,15,0
Bihar,Sheohar,2025-10-15,28,22,0
Bihar,Sheohar,2025-10-16,25,9,0
Bihar,Sheohar,2025-10-17,87,35,0
Bihar,Sheohar,2025-10-18,37,25,0
Bihar,Sheohar,2025-10-19,35,13,0
Bihar,Sheohar,2025-10-20,15,10,0
Bihar,Sheohar,2025-10-21,2,3,0
Bihar,Sheohar,2025-10-24,15,12,1
Bihar,Sheohar,2025-10-25,35,13,0
Bihar,Sheohar,2025-10-26,13,10,0
Bihar,Sheohar,2025-10-27,11,8,0
Bihar,Sheohar,2025-10-28,13,7,0
Bihar,Sheohar,2025-10-29,3,7,0
Bihar,Sheohar,2025-10-30,20,15,0
Bihar,Sheohar,2025-10-31,18,11,0
Bihar,Sheohar,2025-11-01,2,1,0
Bihar,Sheohar,2025-11-02,36,34,0
Bihar,Sheohar,2025-11-03,25,7,1
Bihar,Sheohar,2025-11-04,3,0,0
Bihar,Sheohar,2025-11-05,46,31,0
Bihar,Sheohar,2025-11-06,33,12,0
Bihar,Sheohar,2025-11-07,21,13,1
Bihar,Sheohar,2025-11-08,17,16,0
Bihar,Sheohar,2025-11-09,21,10,0
Bihar,Sheohar,2025-11-10,39,25,0
Bihar,Sheohar,2025-11-11,20,10,0
Bihar,Sheohar,2025-11-12,3,10,0
Bihar,Sheohar,2025-11-13,2,3,0
Bihar,Sheohar,2025-11-14,11,7,0
Bihar,Sheohar,2025-11-15,58,25,0
Bihar,Sheohar,2025-11-16,10,8,0
Bihar,Sheohar,2025-11-17,5,2,0
Bihar,Sheohar,2025-11-18,24,16,0
Bihar,Sheohar,2025-11-19,73,25,0
Bihar,Sheohar,2025-11-25,31,23,0
Bihar,Sheohar,2025-12-15,106,91,0
Bihar,Sheohar,2025-12-21,25,0,0
Bihar,Sheohar,2025-12-22,100,0,0
Bihar,Sheohar,2025-12-23,25,0,0
Bihar,Sheohar,2025-12-24,15,15,0
Bihar,Sheohar,2025-12-25,9,30,0
Bihar,Sheohar,2025-12-26,47,12,0
Bihar,Sheohar,2025-12-27,74,15,0
Bihar,Sheohar,2025-12-28,74,23,0
Bihar,Sheohar,2025-12-29,41,18,1
Bihar,Sheohar,2025-12-31,51,113,3
Bihar,Sheohar,2026-01-01,50,49,0
Bihar,Sheohar,2026-01-02,33,28,0
Bihar,Sheohar,2026-01-03,2,4,0
Bihar,Sitamarhi,2025-03-09,127,353,104
Bihar,Sitamarhi,2025-03-15,42,117,59
Bihar,Sitamarhi,2025-03-20,51,67,49
Bihar,Sitamarhi,2025-03-23,34,41,10
Bihar,Sitamarhi,2025-03-27,82,118,81
Bihar,Sitamarhi,2025-04-01,2452,1625,487
Bihar,Sitamarhi,2025-05-01,2961,2387,348
Bihar,Sitamarhi,2025-06-01,2839,3126,511
Bihar,Sitamarhi,2025-06-09,141,201,20
Bihar,Sitamarhi,2025-06-10,177,193,18
Bihar,Sitamarhi,2025-06-11,79,80,11
Bihar,Sitamarhi,2025-06-12,102,219,18
Bihar,Sitamarhi,2025-06-13,114,108,27
Bihar,Sitamarhi,2025-06-14,63,119,16
Bihar,Sitamarhi,2025-06-15,12,16,4
Bihar,Sitamarhi,2025-06-16,117,207,35
Bihar,Sitamarhi,2025-06-17,176,249,36
Bihar,Sitamarhi,2025-06-18,115,161,21
Bihar,Sitamarhi,2025-06-19,152,215,16
Bihar,Sitamarhi,2025-07-01,3852,4519,746
Bihar,Sitamarhi,2025-09-01,115,128,3
Bihar,Sitamarhi,2025-09-02,126,117,7
Bihar,Sitamarhi,2025-09-03,120,143,12
Bihar,Sitamarhi,2025-09-04,82,96,6
Bihar,Sitamarhi,2025-09-05,33,41,2
Bihar,Sitamarhi,2025-09-06,107,125,6
Bihar,Sitamarhi,2025-09-07,22,24,2
Bihar,Sitamarhi,2025-09-08,113,93,5
Bihar,Sitamarhi,2025-09-09,192,166,4
Bihar,Sitamarhi,2025-09-10,134,97,2
Bihar,Sitamarhi,2025-09-11,135,115,3
Bihar,Sitamarhi,2025-09-12,120,123,3
Bihar,Sitamarhi,2025-09-13,87,78,5
Bihar,Sitamarhi,2025-09-14,21,21,1
Bihar,Sitamarhi,2025-09-15,64,58,1
Bihar,Sitamarhi,2025-09-16,78,67,5
Bihar,Sitamarhi,2025-09-17,55,52,2
Bihar,Sitamarhi,2025-09-18,94,85,9
Bihar,Sitamarhi,2025-09-19,117,65,9
Bihar,Sitamarhi,2025-09-20,56,62,7
Bihar,Sitamarhi,2025-09-21,4,10,3
Bihar,Sitamarhi,2025-09-22,53,38,10
Bihar,Sitamarhi,2025-09-23,78,66,13
Bihar,Sitamarhi,2025-09-24,138,60,2
Bihar,Sitamarhi,2025-09-25,136,36,3
Bihar,Sitamarhi,2025-09-26,107,42,1
Bihar,Sitamarhi,2025-09-27,26,19,0
Bihar,Sitamarhi,2025-09-28,6,14,0
Bihar,Sitamarhi,2025-09-29,7,6,1
Bihar,Sitamarhi,2025-09-30,0,1,0
Bihar,Sitamarhi,2025-10-13,249,143,7
Bihar,Sitamarhi,2025-10-15,152,114,4
Bihar,Sitamarhi,2025-10-16,98,81,9
Bihar,Sitamarhi,2025-10-17,298,198,4
Bihar,Sitamarhi,2025-10-18,235,188,9
Bihar,Sitamarhi,2025-10-19,204,107,4
Bihar,Sitamarhi,2025-10-20,35,61,2
Bihar,Sitamarhi,2025-10-21,15,28,1
Bihar,Sitamarhi,2025-10-23,1,1,0
Bihar,Sitamarhi,2025-10-24,116,79,7
Bihar,Sitamarhi,2025-10-25,158,92,3
Bihar,Sitamarhi,2025-10-26,51,78,3
Bihar,Sitamarhi,2025-10-27,49,43,4
Bihar,Sitamarhi,2025-10-28,58,52,2
Bihar,Sitamarhi,2025-10-29,39,22,0
Bihar,Sitamarhi,2025-10-30,117,72,1
Bihar,Sitamarhi,2025-10-31,107,68,7
Bihar,Sitamarhi,2025-11-01,21,27,4
Bihar,Sitamarhi,2025-11-02,159,128,1
Bihar,Sitamarhi,2025-11-03,49,41,3
Bihar,Sitamarhi,2025-11-04,3,1,0
Bihar,Sitamarhi,2025-11-05,280,185,9
Bihar,Sitamarhi,2025-11-06,109,94,15
Bihar,Sitamarhi,2025-11-07,75,83,5
Bihar,Sitamarhi,2025-11-08,109,111,4
Bihar,Sitamarhi,2025-11-09,82,60,1
Bihar,Sitamarhi,2025-11-10,130,106,2
Bihar,Sitamarhi,2025-11-11,54,46,3
Bihar,Sitamarhi,2025-11-12,25,60,4
Bihar,Sitamarhi,2025-11-13,19,44,2
Bihar,Sitamarhi,2025-11-14,32,37,3
Bihar,Sitamarhi,2025-11-15,240,137,4
Bihar,Sitamarhi,2025-11-16,64,65,6
Bihar,Sitamarhi,2025-11-17,31,36,2
Bihar,Sitamarhi,2025-11-18,124,109,5
Bihar,Sitamarhi,2025-11-19,310,170,5
Bihar,Sitamarhi,2025-11-25,141,129,8
Bihar,Sitamarhi,2025-12-15,434,333,1
Bihar,Sitamarhi,2025-12-21,63,6,0
Bihar,Sitamarhi,2025-12-22,409,4,0
Bihar,Sitamarhi,2025-12-23,75,0,0
Bihar,Sitamarhi,2025-12-24,99,84,0
Bihar,Sitamarhi,2025-12-25,60,210,3
Bihar,Sitamarhi,2025-12-26,164,123,0
Bihar,Sitamarhi,2025-12-27,96,107,1
Bihar,Sitamarhi,2025-12-28,109,122,0
Bihar,Sitamarhi,2025-12-29,132,94,0
Bihar,Sitamarhi,2025-12-31,261,383,27
Bihar,Sitamarhi,2026-01-01,236,223,13
Bihar,Sitamarhi,2026-01-02,138,175,7
Bihar,Sitamarhi,2026-01-03,10,44,3
Bihar,Siwan,2025-05-01,269,384,12
Bihar,Siwan,2025-06-01,185,298,21
Bihar,Siwan,2025-06-09,105,190,6
Bihar,Siwan,2025-06-10,86,181,0
Bihar,Siwan,2025-06-11,59,114,2
Bihar,Siwan,2025-06-12,65,142,2
Bihar,Siwan,2025-06-13,44,138,2
Bihar,Siwan,2025-06-14,47,74,3
Bihar,Siwan,2025-06-15,20,24,1
Bihar,Siwan,2025-06-16,76,214,1
Bihar,Siwan,2025-06-17,83,251,2
Bihar,Siwan,2025-06-18,83,178,6
Bihar,Siwan,2025-06-19,93,298,8
Bihar,Siwan,2025-07-01,192,414,12
Bihar,Siwan,2025-09-01,85,152,1
Bihar,Siwan,2025-09-02,101,169,2
Bihar,Siwan,2025-09-03,95,156,0
Bihar,Siwan,2025-09-04,67,152,1
Bihar,Siwan,2025-09-05,14,33,0
Bihar,Siwan,2025-09-06,88,155,0
Bihar,Siwan,2025-09-07,4,9,1
Bihar,Siwan,2025-09-08,130,159,0
Bihar,Siwan,2025-09-09,106,173,1
Bihar,Siwan,2025-09-10,104,135,0
Bihar,Siwan,2025-09-11,72,128,0
Bihar,Siwan,2025-09-12,83,122,0
Bihar,Siwan,2025-09-13,52,92,0
Bihar,Siwan,2025-09-14,11,8,1
Bihar,Siwan,2025-09-15,65,93,1
Bihar,Siwan,2025-09-16,68,100,1
Bihar,Siwan,2025-09-17,22,56,0
Bihar,Siwan,2025-09-18,65,73,2
Bihar,Siwan,2025-09-19,41,68,1
Bihar,Siwan,2025-09-20,44,80,0
Bihar,Siwan,2025-09-21,5,16,0
Bihar,Siwan,2025-09-22,56,94,1
Bihar,Siwan,2025-09-23,56,87,0
Bihar,Siwan,2025-09-24,68,92,0
Bihar,Siwan,2025-09-25,76,103,0
Bihar,Siwan,2025-09-26,51,65,0
Bihar,Siwan,2025-09-27,14,38,0
Bihar,Siwan,2025-09-28,4,8,1
Bihar,Siwan,2025-09-29,5,11,0
Bihar,Siwan,2025-09-30,0,4,0
Bihar,Siwan,2025-10-13,157,214,7
Bihar,Siwan,2025-10-15,131,163,6
Bihar,Siwan,2025-10-16,67,109,8
Bihar,Siwan,2025-10-17,159,186,3
Bihar,Siwan,2025-10-18,140,207,0
Bihar,Siwan,2025-10-19,124,158,2
Bihar,Siwan,2025-10-20,25,75,1
Bihar,Siwan,2025-10-21,9,23,0
Bihar,Siwan,2025-10-24,70,87,4
Bihar,Siwan,2025-10-25,97,139,0
Bihar,Siwan,2025-10-26,48,123,1
Bihar,Siwan,2025-10-27,38,96,1
Bihar,Siwan,2025-10-28,47,51,0
Bihar,Siwan,2025-10-29,36,40,2
Bihar,Siwan,2025-10-30,105,105,3
Bihar,Siwan,2025-10-31,89,156,5
Bihar,Siwan,2025-11-01,11,52,2
Bihar,Siwan,2025-11-02,116,157,0
Bihar,Siwan,2025-11-03,25,78,1
Bihar,Siwan,2025-11-04,4,1,0
Bihar,Siwan,2025-11-05,126,188,1
Bihar,Siwan,2025-11-06,37,115,1
Bihar,Siwan,2025-11-07,27,63,3
Bihar,Siwan,2025-11-08,69,88,1
Bihar,Siwan,2025-11-09,81,64,1
Bihar,Siwan,2025-11-10,109,168,1
Bihar,Siwan,2025-11-11,80,96,2
Bihar,Siwan,2025-11-12,65,128,9
Bihar,Siwan,2025-11-13,37,88,0
Bihar,Siwan,2025-11-14,69,107,0
Bihar,Siwan,2025-11-15,215,225,0
Bihar,Siwan,2025-11-16,53,97,0
Bihar,Siwan,2025-11-17,33,50,4
Bihar,Siwan,2025-11-18,102,99,2
Bihar,Siwan,2025-11-19,165,151,0
Bihar,Siwan,2025-11-25,61,82,2
Bihar,Siwan,2025-12-15,253,298,1
Bihar,Siwan,2025-12-21,37,0,0
Bihar,Siwan,2025-12-22,212,4,0
Bihar,Siwan,2025-12-23,85,1,0
Bihar,Siwan,2025-12-24,41,96,1
Bihar,Siwan,2025-12-25,41,179,1
Bihar,Siwan,2025-12-26,66,120,0
Bihar,Siwan,2025-12-27,57,118,1
Bihar,Siwan,2025-12-28,64,87,0
Bihar,Siwan,2025-12-29,62,106,0
Bihar,Siwan,2025-12-31,103,450,3
Bihar,Siwan,2026-01-01,152,242,2
Bihar,Siwan,2026-01-02,78,186,0
Bihar,Siwan,2026-01-03,6,54,0
Bihar,Supaul,2025-06-09,79,106,2
Bihar,Supaul,2025-06-10,65,114,1
Bihar,Supaul,2025-06-11,29,30,2
Bihar,Supaul,2025-06-12,42,70,3
Bihar,Supaul,2025-06-13,42,68,4
Bihar,Supaul,2025-06-14,51,55,3
Bihar,Supaul,2025-06-15,17,22,1
Bihar,Supaul,2025-06-16,54,86,6
Bihar,Supaul,2025-06-17,87,125,3
Bihar,Supaul,2025-06-18,59,85,7
Bihar,Supaul,2025-06-19,69,100,2
Bihar,Supaul,2025-09-01,69,70,5
Bihar,Supaul,2025-09-02,82,102,2
Bihar,Supaul,2025-09-03,64,64,2
Bihar,Supaul,2025-09-04,46,36,0
Bihar,Supaul,2025-09-05,21,12,0
Bihar,Supaul,2025-09-06,48,41,2
Bihar,Supaul,2025-09-07,6,3,0
Bihar,Supaul,2025-09-08,59,33,2
Bihar,Supaul,2025-09-09,100,66,0
Bihar,Supaul,2025-09-10,80,54,5
Bihar,Supaul,2025-09-11,56,48,2
Bihar,Supaul,2025-09-12,42,44,5
Bihar,Supaul,2025-09-13,42,27,4
Bihar,Supaul,2025-09-14,6,1,1
Bihar,Supaul,2025-09-15,36,37,5
Bihar,Supaul,2025-09-16,37,45,3
Bihar,Supaul,2025-09-17,38,32,0
Bihar,Supaul,2025-09-18,40,33,0
Bihar,Supaul,2025-09-19,47,46,0
Bihar,Supaul,2025-09-20,49,46,3
Bihar,Supaul,2025-09-21,5,8,0
Bihar,Supaul,2025-09-22,54,48,4
Bihar,Supaul,2025-09-23,101,84,1
Bihar,Supaul,2025-09-24,126,79,4
Bihar,Supaul,2025-09-25,87,41,1
Bihar,Supaul,2025-09-26,52,22,1
Bihar,Supaul,2025-09-27,26,22,0
Bihar,Supaul,2025-09-28,2,3,0
Bihar,Supaul,2025-09-29,4,3,0
Bihar,Supaul,2025-09-30,0,5,2
Bihar,Supaul,2025-10-13,183,107,5
Bihar,Supaul,2025-10-15,143,112,5
Bihar,Supaul,2025-10-16,88,76,5
Bihar,Supaul,2025-10-17,188,122,0
Bihar,Supaul,2025-10-18,219,149,2
Bihar,Supaul,2025-10-19,215,119,2
Bihar,Supaul,2025-10-20,62,52,3
Bihar,Supaul,2025-10-21,20,33,0
Bihar,Supaul,2025-10-23,1,2,1
Bihar,Supaul,2025-10-24,92,110,2
Bihar,Supaul,2025-10-25,114,73,0
Bihar,Supaul,2025-10-26,59,75,7
Bihar,Supaul,2025-10-27,32,60,6
Bihar,Supaul,2025-10-28,40,37,2
Bihar,Supaul,2025-10-29,39,34,4
Bihar,Supaul,2025-10-30,102,66,0
Bihar,Supaul,2025-10-31,110,85,4
Bihar,Supaul,2025-11-01,22,29,2
Bihar,Supaul,2025-11-02,97,78,1
Bihar,Supaul,2025-11-03,42,41,2
Bihar,Supaul,2025-11-04,0,3,0
Bihar,Supaul,2025-11-05,196,176,5
Bihar,Supaul,2025-11-06,74,120,8
Bihar,Supaul,2025-11-07,65,60,2
Bihar,Supaul,2025-11-08,94,80,2
Bihar,Supaul,2025-11-09,77,73,1
Bihar,Supaul,2025-11-10,116,64,1
Bihar,Supaul,2025-11-11,51,40,0
Bihar,Supaul,2025-11-12,43,51,1
Bihar,Supaul,2025-11-13,12,19,1
Bihar,Supaul,2025-11-14,23,42,0
Bihar,Supaul,2025-11-15,98,73,1
Bihar,Supaul,2025-11-16,32,43,0
Bihar,Supaul,2025-11-17,19,19,0
Bihar,Supaul,2025-11-18,76,62,2
Bihar,Supaul,2025-11-19,145,56,1
Bihar,Supaul,2025-11-25,73,52,3
Bihar,Supaul,2025-12-15,238,179,2
Bihar,Supaul,2025-12-21,45,1,0
Bihar,Supaul,2025-12-22,376,4,0
Bihar,Supaul,2025-12-23,85,3,0
Bihar,Supaul,2025-12-24,64,62,4
Bihar,Supaul,2025-12-25,49,114,2
Bihar,Supaul,2025-12-26,64,80,2
Bihar,Supaul,2025-12-27,63,105,6
Bihar,Supaul,2025-12-28,69,83,2
Bihar,Supaul,2025-12-29,87,57,1
Bihar,Supaul,2025-12-31,124,305,14
Bihar,Supaul,2026-01-01,166,161,5
Bihar,Supaul,2026-01-02,95,79,7
Bihar,Supaul,2026-01-03,7,31,2
Bihar,Vaishali,2025-04-01,270,217,10
Bihar,Vaishali,2025-06-09,130,214,0
Bihar,Vaishali,2025-06-10,134,209,5
Bihar,Vaishali,2025-06-11,53,76,2
Bihar,Vaishali,2025-06-12,80,160,3
Bihar,Vaishali,2025-06-13,71,146,3
Bihar,Vaishali,2025-06-14,54,87,2
Bihar,Vaishali,2025-06-15,24,19,4
Bihar,Vaishali,2025-06-16,82,211,4
Bihar,Vaishali,2025-06-17,122,295,2
Bihar,Vaishali,2025-06-18,78,181,2
Bihar,Vaishali,2025-06-19,130,276,2
Bihar,Vaishali,2025-09-01,118,160,0
Bihar,Vaishali,2025-09-02,102,200,0
Bihar,Vaishali,2025-09-03,139,176,0
Bihar,Vaishali,2025-09-04,101,133,0
Bihar,Vaishali,2025-09-05,64,82,0
Bihar,Vaishali,2025-09-06,114,167,0
Bihar,Vaishali,2025-09-07,20,17,0
Bihar,Vaishali,2025-09-08,126,197,0
Bihar,Vaishali,2025-09-09,150,169,1
Bihar,Vaishali,2025-09-10,149,185,0
Bihar,Vaishali,2025-09-11,110,190,0
Bihar,Vaishali,2025-09-12,167,212,0
Bihar,Vaishali,2025-09-13,84,121,0
Bihar,Vaishali,2025-09-14,13,9,0
Bihar,Vaishali,2025-09-15,87,117,0
Bihar,Vaishali,2025-09-16,95,127,2
Bihar,Vaishali,2025-09-17,40,47,2
Bihar,Vaishali,2025-09-18,105,102,0
Bihar,Vaishali,2025-09-19,83,159,0
Bihar,Vaishali,2025-09-20,82,167,0
Bihar,Vaishali,2025-09-21,2,13,0
Bihar,Vaishali,2025-09-22,85,129,0
Bihar,Vaishali,2025-09-23,103,127,0
Bihar,Vaishali,2025-09-24,139,116,0
Bihar,Vaishali,2025-09-25,122,110,0
Bihar,Vaishali,2025-09-26,113,98,0
Bihar,Vaishali,2025-09-27,34,41,0
Bihar,Vaishali,2025-09-28,8,2,0
Bihar,Vaishali,2025-09-29,7,41,0
Bihar,Vaishali,2025-09-30,0,3,0
Bihar,Vaishali,2025-10-13,248,259,1
Bihar,Vaishali,2025-10-15,193,186,4
Bihar,Vaishali,2025-10-16,87,113,8
Bihar,Vaishali,2025-10-17,285,256,1
Bihar,Vaishali,2025-10-18,192,227,2
Bihar,Vaishali,2025-10-19,187,161,0
Bihar,Vaishali,2025-10-20,43,77,0
Bihar,Vaishali,2025-10-21,18,47,0
Bihar,Vaishali,2025-10-22,0,2,0
Bihar,Vaishali,2025-10-23,0,0,2
Bihar,Vaishali,2025-10-24,118,132,2
Bihar,Vaishali,2025-10-25,160,172,0
Bihar,Vaishali,2025-10-26,78,160,0
Bihar,Vaishali,2025-10-27,49,110,0
Bihar,Vaishali,2025-10-28,40,80,0
Bihar,Vaishali,2025-10-29,37,32,0
Bihar,Vaishali,2025-10-30,111,102,0
Bihar,Vaishali,2025-10-31,108,127,0
Bihar,Vaishali,2025-11-01,16,71,0
Bihar,Vaishali,2025-11-02,126,111,0
Bihar,Vaishali,2025-11-03,63,99,0
Bihar,Vaishali,2025-11-04,6,0,0
Bihar,Vaishali,2025-11-05,180,218,0
Bihar,Vaishali,2025-11-06,41,132,1
Bihar,Vaishali,2025-11-07,26,56,0
Bihar,Vaishali,2025-11-08,89,101,1
Bihar,Vaishali,2025-11-09,86,75,0
Bihar,Vaishali,2025-11-10,140,137,0
Bihar,Vaishali,2025-11-11,101,87,2
Bihar,Vaishali,2025-11-12,59,155,0
Bihar,Vaishali,2025-11-13,48,94,0
Bihar,Vaishali,2025-11-14,98,118,0
Bihar,Vaishali,2025-11-15,220,193,0
Bihar,Vaishali,2025-11-16,66,116,0
Bihar,Vaishali,2025-11-17,29,55,2
Bihar,Vaishali,2025-11-18,121,119,0
Bihar,Vaishali,2025-11-19,209,191,0
Bihar,Vaishali,2025-11-25,69,83,0
Bihar,Vaishali,2025-12-15,395,362,1
Bihar,Vaishali,2025-12-21,64,0,0
Bihar,Vaishali,2025-12-22,477,3,0
Bihar,Vaishali,2025-12-23,103,0,0
Bihar,Vaishali,2025-12-24,99,99,3
Bihar,Vaishali,2025-12-25,62,193,0
Bihar,Vaishali,2025-12-26,93,123,0
Bihar,Vaishali,2025-12-27,75,137,0
Bihar,Vaishali,2025-12-28,61,87,0
Bihar,Vaishali,2025-12-29,102,128,0
Bihar,Vaishali,2025-12-31,191,502,7
Bihar,Vaishali,2026-01-01,209,298,1
Bihar,Vaishali,2026-01-02,147,216,2
Bihar,Vaishali,2026-01-03,7,62,1
Bihar,West Champaran,2025-04-01,2826,3724,159
Bihar,West Champaran,2025-05-01,1934,2875,157
Bihar,West Champaran,2025-06-09,106,197,10
Bihar,West Champaran,2025-06-10,96,219,6
Bihar,West Champaran,2025-06-11,70,170,17
Bihar,West Champaran,2025-06-12,57,202,11
Bihar,West Champaran,2025-06-13,51,173,7
Bihar,West Champaran,2025-06-14,50,143,10
Bihar,West Champaran,2025-06-15,22,73,10
Bihar,West Champaran,2025-06-16,71,231,11
Bihar,West Champaran,2025-06-17,112,300,19
Bihar,West Champaran,2025-06-18,65,190,14
Bihar,West Champaran,2025-06-19,92,298,21
Bihar,West Champaran,2025-09-01,111,192,5
Bihar,West Champaran,2025-09-02,180,228,5
Bihar,West Champaran,2025-09-03,112,241,15
Bihar,West Champaran,2025-09-04,105,218,4
Bihar,West Champaran,2025-09-05,48,94,4
Bihar,West Champaran,2025-09-06,96,197,3
Bihar,West Champaran,2025-09-07,39,58,4
Bihar,West Champaran,2025-09-08,164,218,7
Bihar,West Champaran,2025-09-09,138,226,4
Bihar,West Champaran,2025-09-10,144,174,9
Bihar,West Champaran,2025-09-11,81,163,7
Bihar,West Champaran,2025-09-12,123,153,3
Bihar,West Champaran,2025-09-13,93,129,2
Bihar,West Champaran,2025-09-14,42,36,3
Bihar,West Champaran,2025-09-15,94,107,4
Bihar,West Champaran,2025-09-16,80,110,3
Bihar,West Champaran,2025-09-17,62,79,2
Bihar,West Champaran,2025-09-18,81,178,10
Bihar,West Champaran,2025-09-19,69,103,3
Bihar,West Champaran,2025-09-20,59,122,6
Bihar,West Champaran,2025-09-21,2,16,4
Bihar,West Champaran,2025-09-22,78,94,4
Bihar,West Champaran,2025-09-23,99,134,4
Bihar,West Champaran,2025-09-24,79,140,3
Bihar,West Champaran,2025-09-25,81,101,1
Bihar,West Champaran,2025-09-26,67,74,2
Bihar,West Champaran,2025-09-27,22,51,2
Bihar,West Champaran,2025-09-28,3,34,4
Bihar,West Champaran,2025-09-29,3,24,2
Bihar,West Champaran,2025-09-30,1,15,4
Bihar,West Champaran,2025-10-13,151,287,13
Bihar,West Champaran,2025-10-15,95,221,22
Bihar,West Champaran,2025-10-16,53,181,28
Bihar,West Champaran,2025-10-17,190,218,7
Bihar,West Champaran,2025-10-18,131,242,6
Bihar,West Champaran,2025-10-19,129,234,9
Bihar,West Champaran,2025-10-20,28,85,2
Bihar,West Champaran,2025-10-21,10,37,4
Bihar,West Champaran,2025-10-23,2,1,0
Bihar,West Champaran,2025-10-24,59,143,24
Bihar,West Champaran,2025-10-25,78,140,6
Bihar,West Champaran,2025-10-26,50,191,5
Bihar,West Champaran,2025-10-27,20,131,10
Bihar,West Champaran,2025-10-28,50,64,5
Bihar,West Champaran,2025-10-29,26,33,2
Bihar,West Champaran,2025-10-30,85,92,4
Bihar,West Champaran,2025-10-31,92,161,9
Bihar,West Champaran,2025-11-01,14,71,3
Bihar,West Champaran,2025-11-02,114,142,1
Bihar,West Champaran,2025-11-03,42,93,7
Bihar,West Champaran,2025-11-04,1,2,1
Bihar,West Champaran,2025-11-05,164,321,14
Bihar,West Champaran,2025-11-06,76,230,12
Bihar,West Champaran,2025-11-07,56,162,8
Bihar,West Champaran,2025-11-08,78,173,15
Bihar,West Champaran,2025-11-09,65,98,3
Bihar,West Champaran,2025-11-10,101,187,11
Bihar,West Champaran,2025-11-11,38,88,1
Bihar,West Champaran,2025-11-12,20,101,6
Bihar,West Champaran,2025-11-13,13,85,5
Bihar,West Champaran,2025-11-14,26,98,6
Bihar,West Champaran,2025-11-15,156,214,6
Bihar,West Champaran,2025-11-16,62,161,5
Bihar,West Champaran,2025-11-17,34,61,3
Bihar,West Champaran,2025-11-18,106,129,17
Bihar,West Champaran,2025-11-19,240,234,5
Bihar,West Champaran,2025-11-25,64,131,6
Bihar,West Champaran,2025-12-15,367,385,2
Bihar,West Champaran,2025-12-21,62,1,0
Bihar,West Champaran,2025-12-22,398,10,0
Bihar,West Champaran,2025-12-23,96,1,0
Bihar,West Champaran,2025-12-24,112,213,4
Bihar,West Champaran,2025-12-25,71,433,5
Bihar,West Champaran,2025-12-26,126,265,1
Bihar,West Champaran,2025-12-27,78,265,5
Bihar,West Champaran,2025-12-28,82,255,2
Bihar,West Champaran,2025-12-29,89,173,5
Bihar,West Champaran,2025-12-31,159,706,32
Bihar,West Champaran,2026-01-01,201,425,15
Bihar,West Champaran,2026-01-02,93,249,12
Bihar,West Champaran,2026-01-03,8,57,1
